iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
BGD,Asia,Bangladesh,2020-05-13,17822.0,1162.0,871.857,269.0,19.0,11.857,108.216,7.056,5.294,1.633,0.115,0.072,1.37,,,,,,,,,7900.0,144538.0,0.878,0.048,6413.0,0.039,0.136,7.4,tests performed,,,,,,,,,,89.81,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-05-14,18863.0,1041.0,919.714,283.0,14.0,12.0,114.537,6.321,5.585,1.718,0.085,0.073,1.36,,,,,,,,,7392.0,151930.0,0.923,0.045,6631.0,0.04,0.139,7.2,tests performed,,,,,,,,,,89.81,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-05-15,20065.0,1202.0,990.143,298.0,15.0,13.143,121.835,7.299,6.012,1.809,0.091,0.08,1.36,,,,,,,,,8582.0,160512.0,0.975,0.052,7008.0,0.043,0.141,7.1,tests performed,,,,,,,,,,89.81,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-05-16,20995.0,930.0,1032.143,314.0,16.0,14.286,127.482,5.647,6.267,1.907,0.097,0.087,1.36,,,,,,,,,6782.0,167294.0,1.016,0.041,7196.0,0.044,0.143,7.0,tests performed,,,,,,,,,,89.81,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-05-17,22268.0,1273.0,1087.286,328.0,14.0,14.286,135.212,7.73,6.602,1.992,0.085,0.087,1.38,,,,,,,,,8114.0,175408.0,1.065,0.049,7536.0,0.046,0.144,6.9,tests performed,,,,,,,,,,93.52,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-05-18,23870.0,1602.0,1168.429,349.0,21.0,15.714,144.94,9.727,7.095,2.119,0.128,0.095,1.39,,,,,,,,,9788.0,185196.0,1.125,0.059,7904.0,0.048,0.148,6.8,tests performed,,,,,,,,,,93.52,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-05-19,25121.0,1251.0,1208.714,370.0,21.0,17.143,152.536,7.596,7.339,2.247,0.128,0.104,1.39,,,,,,,,,8449.0,193645.0,1.176,0.051,8144.0,0.049,0.148,6.7,tests performed,,,,,,,,,,93.52,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-05-20,26738.0,1617.0,1273.714,386.0,16.0,16.714,162.354,9.818,7.734,2.344,0.097,0.101,1.39,,,,,,,,,10260.0,203905.0,1.238,0.062,8481.0,0.051,0.15,6.7,tests performed,,,,,,,,,,93.52,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-05-21,28511.0,1773.0,1378.286,408.0,22.0,17.857,173.12,10.766,8.369,2.477,0.134,0.108,1.39,,,,,,,,,10262.0,214167.0,1.3,0.062,8891.0,0.054,0.155,6.5,tests performed,,,,,,,,,,93.52,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-05-22,30205.0,1694.0,1448.571,432.0,24.0,19.143,183.406,10.286,8.796,2.623,0.146,0.116,1.37,,,,,,,,,9727.0,223894.0,1.359,0.059,9055.0,0.055,0.16,6.3,tests performed,,,,,,,,,,93.52,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-05-23,32078.0,1873.0,1583.286,452.0,20.0,19.714,194.779,11.373,9.614,2.745,0.121,0.12,1.34,,,,,,,,,10834.0,234728.0,1.425,0.066,9633.0,0.058,0.164,6.1,tests performed,,,,,,,,,,93.52,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-05-24,33610.0,1532.0,1620.286,480.0,28.0,21.714,204.081,9.302,9.838,2.915,0.17,0.132,1.28,,,,,,,,,8908.0,243636.0,1.479,0.054,9747.0,0.059,0.166,6.0,tests performed,,,,,,,,,,93.52,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-05-25,35585.0,1975.0,1673.571,501.0,21.0,21.714,216.073,11.992,10.162,3.042,0.128,0.132,1.23,,,,,,,,,9451.0,253087.0,1.537,0.057,9699.0,0.059,0.173,5.8,tests performed,,,,,,,,,,93.52,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-05-26,36751.0,1166.0,1661.429,522.0,21.0,21.714,223.153,7.08,10.088,3.17,0.128,0.132,1.2,,,,,,,,,5407.0,258494.0,1.57,0.033,9264.0,0.056,0.179,5.6,tests performed,,,,,,,,,,93.52,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-05-27,38292.0,1541.0,1650.571,544.0,22.0,22.571,232.51,9.357,10.022,3.303,0.134,0.137,1.22,,,,,,,,,8015.0,266509.0,1.618,0.049,8943.0,0.054,0.185,5.4,tests performed,,,,,,,,,,93.52,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-05-28,40321.0,2029.0,1687.143,559.0,15.0,21.571,244.831,12.32,10.244,3.394,0.091,0.131,1.28,,,,,,,,,9310.0,275819.0,1.675,0.057,8807.0,0.053,0.192,5.2,tests performed,,,,,,,,,,93.52,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-05-29,42844.0,2523.0,1805.571,582.0,23.0,21.429,260.15,15.32,10.963,3.534,0.14,0.13,1.32,,,,,,,,,11301.0,287120.0,1.743,0.069,9032.0,0.055,0.2,5.0,tests performed,,,,,,,,,,93.52,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-05-30,44608.0,1764.0,1790.0,610.0,28.0,22.571,270.861,10.711,10.869,3.704,0.17,0.137,1.33,,,,,,,,,9997.0,297117.0,1.804,0.061,8913.0,0.054,0.201,5.0,tests performed,,,,,,,,,,93.52,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-05-31,47153.0,2545.0,1934.714,650.0,40.0,24.286,286.315,15.453,11.748,3.947,0.243,0.147,1.35,,,,,,,,,11876.0,308993.0,1.876,0.072,9337.0,0.057,0.207,4.8,tests performed,,,,,,,,,,62.96,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-06-01,49534.0,2381.0,1992.714,672.0,22.0,24.429,300.772,14.458,12.1,4.08,0.134,0.148,1.34,,,,,,,,,11339.0,320332.0,1.945,0.069,9606.0,0.058,0.207,4.8,tests performed,,,,,,,,,,62.96,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-06-02,52445.0,2911.0,2242.0,709.0,37.0,26.714,318.448,17.676,13.614,4.305,0.225,0.162,1.34,,,,,,,,,12704.0,333036.0,2.022,0.077,10649.0,0.065,0.211,4.7,tests performed,,,,,,,,,,62.96,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-06-03,55140.0,2695.0,2406.857,746.0,37.0,28.857,334.812,16.364,14.615,4.53,0.225,0.175,1.3,,,,,,,,,12510.0,345546.0,2.098,0.076,11291.0,0.069,0.213,4.7,tests performed,,,,,,,,,,62.96,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-06-04,57563.0,2423.0,2463.143,781.0,35.0,31.714,349.525,14.713,14.956,4.742,0.213,0.193,1.26,,,,,,,,,12694.0,358240.0,2.175,0.077,11774.0,0.071,0.209,4.8,tests performed,,,,,,,,,,62.96,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-06-05,60391.0,2828.0,2506.714,811.0,30.0,32.714,366.696,17.172,15.221,4.924,0.182,0.199,1.25,,,,,,,,,14088.0,372328.0,2.261,0.086,12173.0,0.074,0.206,4.9,tests performed,,,,,,,,,,62.96,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-06-06,63026.0,2635.0,2631.143,846.0,35.0,33.714,382.696,16.0,15.976,5.137,0.213,0.205,1.24,,,,,,,,,12486.0,384814.0,2.337,0.076,12528.0,0.076,0.21,4.8,tests performed,,,,,,,,,,62.96,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-06-07,65769.0,2743.0,2659.429,888.0,42.0,34.0,399.352,16.656,16.148,5.392,0.255,0.206,1.23,,,,,,,,,13136.0,397950.0,2.416,0.08,12708.0,0.077,0.209,4.8,tests performed,,,,,,,,,,62.96,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-06-08,68504.0,2735.0,2710.0,930.0,42.0,36.857,415.959,16.607,16.455,5.647,0.255,0.224,1.22,,,,,,,,,12944.0,410894.0,2.495,0.079,12937.0,0.079,0.209,4.8,tests performed,,,,,,,,,,62.96,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-06-09,71675.0,3171.0,2747.143,975.0,45.0,38.0,435.213,19.254,16.681,5.92,0.273,0.231,1.21,,,,,,,,,14664.0,425558.0,2.584,0.089,13217.0,0.08,0.208,4.8,tests performed,,,,,,,,,,62.96,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-06-10,74865.0,3190.0,2817.857,1012.0,37.0,38.0,454.583,19.37,17.11,6.145,0.225,0.231,1.21,,,,,,,,,15965.0,441523.0,2.681,0.097,13711.0,0.083,0.206,4.9,tests performed,,,,,,,,,,62.96,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-06-11,78052.0,3187.0,2927.0,1049.0,37.0,38.286,473.935,19.352,17.773,6.37,0.225,0.232,1.2,,,,,,,,,15772.0,457295.0,2.777,0.096,14151.0,0.086,0.207,4.8,tests performed,,,,,,,,,,62.96,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-06-12,81523.0,3471.0,3018.857,1095.0,46.0,40.571,495.011,21.076,18.331,6.649,0.279,0.246,1.19,,,,,,,,,15990.0,473285.0,2.874,0.097,14422.0,0.088,0.209,4.8,tests performed,,,,,,,,,,62.96,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-06-13,84379.0,2856.0,3050.429,1139.0,44.0,41.857,512.352,17.342,18.522,6.916,0.267,0.254,1.18,,,,,,,,,16638.0,489923.0,2.975,0.101,15016.0,0.091,0.203,4.9,tests performed,,,,,,,,,,62.96,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-06-14,87520.0,3141.0,3107.286,1171.0,32.0,40.429,531.425,19.072,18.868,7.11,0.194,0.245,1.17,,,,,,,,,14505.0,504428.0,3.063,0.088,15211.0,0.092,0.204,4.9,tests performed,,,,,,,,,,62.96,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-06-15,90619.0,3099.0,3159.286,1209.0,38.0,39.857,550.242,18.817,19.183,7.341,0.231,0.242,1.17,,,,,,,,,15038.0,519466.0,3.154,0.091,15510.0,0.094,0.204,4.9,tests performed,,,,,,,,,,62.96,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-06-16,94481.0,3862.0,3258.0,1262.0,53.0,41.0,573.692,23.45,19.783,7.663,0.322,0.249,1.18,,,,,,,,,17214.0,536680.0,3.259,0.105,15875.0,0.096,0.205,4.9,tests performed,,,,,,,,,,74.54,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-06-17,98489.0,4008.0,3374.857,1305.0,43.0,41.857,598.029,24.337,20.492,7.924,0.261,0.254,1.17,,,,,,,,,17527.0,554207.0,3.365,0.106,16098.0,0.098,0.21,4.8,tests performed,,,,,,,,,,74.54,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-06-18,102292.0,3803.0,3462.857,1343.0,38.0,42.0,621.121,23.092,21.027,8.155,0.231,0.255,1.14,,,,,,,,,16259.0,570466.0,3.464,0.099,16167.0,0.098,0.214,4.7,tests performed,,,,,,,,,,74.54,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-06-19,105535.0,3243.0,3430.286,1388.0,45.0,41.857,640.812,19.692,20.829,8.428,0.273,0.254,1.11,,,,,,,,,15045.0,585511.0,3.555,0.091,16032.0,0.097,0.214,4.7,tests performed,,,,,,,,,,74.54,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-06-20,108775.0,3240.0,3485.143,1425.0,37.0,40.857,660.486,19.673,21.162,8.653,0.225,0.248,1.1,,,,,,,,,14031.0,599542.0,3.64,0.085,15660.0,0.095,0.223,4.5,tests performed,,,,,,,,,,74.54,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-06-21,112306.0,3531.0,3540.857,1464.0,39.0,41.857,681.926,21.44,21.5,8.889,0.237,0.254,1.08,,,,,,,,,15585.0,615127.0,3.735,0.095,15814.0,0.096,0.224,4.5,tests performed,,,,,,,,,,74.54,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-06-22,115786.0,3480.0,3595.286,1502.0,38.0,41.857,703.057,21.131,21.831,9.12,0.231,0.254,1.07,,,,,,,,,15555.0,630682.0,3.83,0.094,15888.0,0.096,0.226,4.4,tests performed,,,,,,,,,,74.54,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-06-23,119198.0,3412.0,3531.0,1545.0,43.0,40.429,723.775,20.718,21.44,9.381,0.261,0.245,1.06,,,,,,,,,16292.0,646974.0,3.928,0.099,15756.0,0.096,0.224,4.5,tests performed,,,,,,,,,,74.54,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-06-24,122660.0,3462.0,3453.0,1582.0,37.0,39.571,744.796,21.021,20.967,9.606,0.225,0.24,1.06,,,,,,,,,16433.0,663407.0,4.028,0.1,15600.0,0.095,0.221,4.5,tests performed,,,,,,,,,,74.54,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-06-25,126606.0,3946.0,3473.429,1621.0,39.0,39.714,768.756,23.96,21.091,9.843,0.237,0.241,1.07,,,,,,,,,17999.0,681406.0,4.138,0.109,15849.0,0.096,0.219,4.6,tests performed,,,,,,,,,,74.54,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-06-26,130474.0,3868.0,3562.714,1661.0,40.0,39.0,792.243,23.487,21.633,10.086,0.243,0.237,1.09,,,,,,,,,18498.0,699904.0,4.25,0.112,16342.0,0.099,0.218,4.6,tests performed,,,,,,,,,,74.54,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-06-27,133978.0,3504.0,3600.429,1695.0,34.0,38.571,813.519,21.276,21.862,10.292,0.206,0.234,1.08,,,,,,,,,15157.0,715061.0,4.342,0.092,16503.0,0.1,0.218,4.6,tests performed,,,,,,,,,,74.54,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-06-28,137787.0,3809.0,3640.143,1738.0,43.0,39.143,836.648,23.128,22.103,10.553,0.261,0.238,1.08,,,,,,,,,18099.0,733160.0,4.452,0.11,16862.0,0.102,0.216,4.6,tests performed,,,,,,,,,,74.54,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-06-29,141801.0,4014.0,3716.429,1783.0,45.0,40.143,861.021,24.373,22.566,10.826,0.273,0.244,1.06,,,,,,,,,17837.0,750997.0,4.56,0.108,17188.0,0.104,0.216,4.6,tests performed,,,,,,,,,,74.54,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-06-30,145483.0,3682.0,3755.0,1847.0,64.0,43.143,883.378,22.357,22.8,11.215,0.389,0.262,1.03,,,,,,,,,18426.0,769423.0,4.672,0.112,17493.0,0.106,0.215,4.7,tests performed,,,,,,,,,,74.54,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-07-01,149258.0,3775.0,3799.714,1888.0,41.0,43.714,906.3,22.922,23.072,11.464,0.249,0.265,1.0,,,,,,,,,17875.0,787298.0,4.781,0.109,17699.0,0.107,0.215,4.7,tests performed,,,,,,,,,,74.54,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-07-02,153277.0,4019.0,3810.143,1926.0,38.0,43.571,930.704,24.404,23.135,11.695,0.231,0.265,0.98,,,,,,,,,18362.0,805660.0,4.892,0.111,17751.0,0.108,0.215,4.7,tests performed,,,,,,,,,,74.54,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-07-03,156391.0,3114.0,3702.429,1968.0,42.0,43.857,949.612,18.908,22.481,11.95,0.255,0.266,0.96,,,,,,,,,14650.0,820310.0,4.981,0.089,17201.0,0.104,0.215,4.6,tests performed,,,,,,,,,,74.54,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-07-04,159679.0,3288.0,3671.571,1997.0,29.0,43.143,969.577,19.965,22.294,12.126,0.176,0.262,0.94,,,,,,,,,14727.0,835037.0,5.07,0.089,17139.0,0.104,0.214,4.7,tests performed,,,,,,,,,,74.54,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-07-05,162417.0,2738.0,3518.571,2052.0,55.0,44.857,986.202,16.625,21.365,12.46,0.334,0.272,0.92,,,,,,,,,13988.0,849025.0,5.155,0.085,16552.0,0.101,0.213,4.7,tests performed,,,,,,,,,,74.54,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-07-06,165618.0,3201.0,3402.429,2096.0,44.0,44.714,1005.639,19.437,20.66,12.727,0.267,0.272,0.92,,,,,,,,,14245.0,863270.0,5.242,0.086,16039.0,0.097,0.212,4.7,tests performed,,,,,,,,,,74.54,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-07-07,168645.0,3027.0,3308.857,2151.0,55.0,43.429,1024.019,18.38,20.092,13.061,0.334,0.264,0.91,,,,,,,,,13173.0,876443.0,5.322,0.08,15289.0,0.093,0.216,4.6,tests performed,,,,,,,,,,74.54,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-07-08,172134.0,3489.0,3268.0,2197.0,46.0,44.143,1045.204,21.185,19.843,13.34,0.279,0.268,0.92,,,,,,,,,15672.0,892115.0,5.417,0.095,14974.0,0.091,0.218,4.6,tests performed,,,,,,,,,,74.54,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-07-09,175494.0,3360.0,3173.857,2238.0,41.0,44.571,1065.606,20.402,19.272,13.589,0.249,0.271,0.92,,,,,,,,,15632.0,907747.0,5.512,0.095,14584.0,0.089,0.218,4.6,tests performed,,,,,,,,,,74.54,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-07-10,178443.0,2949.0,3150.286,2275.0,37.0,43.857,1083.512,17.906,19.129,13.814,0.225,0.266,0.92,,,,,,,,,13488.0,921235.0,5.594,0.082,14418.0,0.088,0.218,4.6,tests performed,,,,,,,,,,74.54,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-07-11,181129.0,2686.0,3064.286,2305.0,30.0,44.0,1099.822,16.309,18.606,13.996,0.182,0.267,0.92,,,,,,,,,11193.0,932428.0,5.662,0.068,13913.0,0.084,0.22,4.5,tests performed,,,,,,,,,,74.54,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-07-12,183795.0,2666.0,3054.0,2352.0,47.0,42.857,1116.01,16.188,18.544,14.281,0.285,0.26,0.93,,,,,,,,,11059.0,943487.0,5.729,0.067,13495.0,0.082,0.226,4.4,tests performed,,,,,,,,,,74.54,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-07-13,186894.0,3099.0,3039.429,2391.0,39.0,42.143,1134.827,18.817,18.456,14.518,0.237,0.256,0.94,,,,,,,,,12423.0,955910.0,5.804,0.075,13234.0,0.08,0.23,4.4,tests performed,,,,,,,,,,74.54,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-07-14,190057.0,3163.0,3058.857,2424.0,33.0,39.0,1154.033,19.206,18.573,14.719,0.2,0.237,0.95,,,,,,,,,13453.0,969363.0,5.886,0.082,13274.0,0.081,0.23,4.3,tests performed,,,,,,,,,,74.54,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-07-15,193590.0,3533.0,3065.143,2457.0,33.0,37.143,1175.486,21.453,18.612,14.919,0.2,0.226,0.94,,,,,,,,,14002.0,983365.0,5.971,0.085,13036.0,0.079,0.235,4.3,tests performed,,,,,,,,,,74.54,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-07-16,196323.0,2733.0,2975.571,2496.0,39.0,36.857,1192.08,16.595,18.068,15.156,0.237,0.224,0.93,,,,,,,,,12889.0,996254.0,6.049,0.078,12644.0,0.077,0.235,4.2,tests performed,,,,,,,,,,80.09,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-07-17,199357.0,3034.0,2987.714,2547.0,51.0,38.857,1210.503,18.423,18.142,15.465,0.31,0.236,0.94,,,,,,,,,13460.0,1009714.0,6.131,0.082,12640.0,0.077,0.236,4.2,tests performed,,,,,,,,,,80.09,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
